# length,centers=4880,roads=4879,wlines=4879,trees=4879
# center_x,center_y,road_x0,road_y0,road_x1,road_y1,line_x0,line_y0,line_x1,line_y1,tree_fg,tree_x,tree_y,tree_r,tree_col
138559757.0562479,46123032.46579176,138559794.9541578,46123045.26221407,138559719.15833798,46123019.66936945,138559758.95114338,46123033.105612874,138559755.1613524,46123031.82597065,1,138560105.71701914,46123150.192876995,40,1
138559765.50351617,46123007.448345125,138559803.4533537,46123020.08993644,138559727.55367863,46122994.80675381,138559767.40100804,46123008.08042469,138559763.6060243,46123006.81626556,0,0,0,0,0
138559773.84845746,46122982.396976344,138559811.8498442,46122994.8827525,138559735.84707072,46122969.91120019,138559775.74852678,46122983.02126515,138559771.94838813,46122981.77268754,1,138560009.4570552,46123059.808788516,39,0
138559782.0903616,46122957.31212918,138559820.14291072,46122969.64109937,138559744.03781247,46122944.98315898,138559783.99298906,46122957.928577684,138559780.18773413,46122956.69568067,1,138559536.65141982,46122877.79027141,49,5
138559790.22851852,46122932.194247395,138559828.33183467,46122944.365414016,138559752.12520236,46122920.02308077,138559792.13368434,46122932.80280573,138559788.3233527,46122931.58568906,0,0,0,0,0
138559798.26221803,46122907.0437748,138559836.41589716,46122919.056133784,138559760.1085389,46122895.03141581,138559800.169902,46122907.64439275,138559796.35453406,46122906.443156846,0,0,0,0,0
138559806.19075006,46122881.86115516,138559844.39437923,46122893.71369578,138559767.9871209,46122870.00861454,138559808.10093153,46122882.45378219,138559804.2805686,46122881.268528126,0,0,0,0,0
138559814.01340443,46122856.64683226,138559852.26656154,46122868.338537455,138559775.76024732,46122844.95512706,138559815.9260623,46122857.231417514,138559812.10074657,46122856.062247,0,0,0,0,0
138559821.729471,46122831.40124988,138559860.03172472,46122842.93109631,138559783.42721727,46122819.87140345,138559823.64458367,46122831.9777422,138559819.81435832,46122830.82475755,0,0,0,0,0
138559829.33823967,46122806.124851786,138559867.68924314,46122817.49149304,138559790.9872362,46122794.75821053,138559831.25578985,46122806.69318385,138559827.4206895,46122805.556519724,1,138559593.47956836,46122736.22000809,38,1
138559836.83879265,46122780.818015136,138559875.2404046,46122792.012486905,138559798.4371807,46122769.62354337,138559838.75887325,46122781.37773872,138559834.91871205,46122780.25829155,0,0,0,0,0
138559844.22522962,46122755.47951841,138559882.68142438,46122766.485020876,138559805.76903486,46122744.47401595,138559846.14803937,46122756.02979354,138559842.30241987,46122754.92924329,1,138559675.97937754,46122707.33044513,49,0
138559851.48655063,46122730.10650379,138559890.0011561,46122740.905817,138559812.97194517,46122719.30719058,138559853.41228092,46122730.64646945,138559849.56082034,46122729.56653813,0,0,0,0,0
138559858.61152467,46122704.696039364,138559897.18809363,46122715.27187627,138559820.0349557,46122694.12020246,138559860.54035312,46122705.22483121,138559856.68269622,46122704.16724752,1,138559553.8566298,46122621.146927804,46,2
138559865.58892068,46122679.24519317,138559904.23070621,46122689.58020216,138559826.94713515,46122668.910184175,138559867.52100995,46122679.761943616,138559863.6568314,46122678.72844272,0,0,0,0,0
138559872.40750757,46122653.751033254,138559911.117438,46122663.8278029,138559833.69757715,46122643.67426361,138559874.34300408,46122654.25487173,138559870.47201106,46122653.247194774,1,138559516.27614766,46122561.04475253,28,1
138559879.05605435,46122628.21062769,138559917.83670828,46122638.01169303,138559840.27540043,46122618.40956235,138559880.99508706,46122628.700680956,138559877.11702165,46122627.72057442,0,0,0,0,0
138559885.52332994,46122602.62104454,138559924.37691092,46122612.12889632,138559846.66974896,46122593.11319276,138559887.466009,46122603.09643713,138559883.5806509,46122602.14565195,1,138559660.1725603,46122547.47550423,30,5
138559891.79810327,46122576.979351826,138559930.72641453,46122586.1764482,138559852.869792,46122567.78225545,138559893.74451885,46122577.439206645,138559889.8516877,46122576.51949701,1,138560024.15436158,46122608.24947951,34,0
138559897.86914343,46122551.28261765,138559936.87356293,46122560.15139765,138559858.86472392,46122542.41383765,138559899.8193644,46122551.72605665,138559895.91892245,46122550.83917865,1,138559511.7253903,46122463.48169565,39,4
138559903.7252192,46122525.52791004,138559942.80667457,46122534.05081126,138559864.6437638,46122517.00500882,138559905.67929196,46122525.9540551,138559901.77114642,46122525.10176498,1,138560092.2932414,46122566.65090845,43,5
138559909.3550996,46122499.712297045,138559948.51404387,46122507.87177515,138559870.1961553,46122491.55281894,138559911.3130468,46122500.12027095,138559907.39715236,46122499.30432314,1,138559679.29630196,46122451.775363185,39,4
138559914.74755365,46122473.83284675,138559953.9839416,46122481.61139796,138559875.51116568,46122466.05429555,138559916.70937306,46122474.22177432,138559912.78573424,46122473.44391919,1,138560259.0468581,46122542.08963361,39,4
138559919.8913502,46122447.88662718,138559959.2046164,46122455.26681023,138559880.57808402,46122440.506444134,138559921.85701352,46122448.255636334,138559917.9256869,46122447.51761803,0,0,0,0,0
138559924.775255,46122421.870707594,138559964.16588566,46122428.82615272,138559885.38462433,46122414.91526247,138559926.74478653,46122422.21847985,138559922.80572346,46122421.52293534,0,0,0,0,0
138559929.38146085,46122395.78447587,138559968.85372642,46122402.26060521,138559889.90919527,46122389.30834653,138559931.35507414,46122396.108282335,138559927.40784755,46122395.460669406,0,0,0,0,0
138559933.67183232,46122369.634491295,138559973.22892895,46122375.57049223,138559894.1147357,46122363.69849036,138559935.64968714,46122369.93129134,138559931.6939775,46122369.33769125,0,0,0,0,0
138559937.60431582,46122343.42869529,138559977.2470627,46122348.76279489,138559897.96156892,46122338.09459569,138559939.58645317,46122343.69540027,138559935.62217847,46122343.161990315,0,0,0,0,0
138559941.13685784,46122317.17502929,138559980.86337566,46122321.84448128,138559901.41034,46122312.5055773,138559943.12318373,46122317.40850189,138559939.15053195,46122316.94155669,1,138560076.20701844,46122333.05116606,29,2
138559944.227405,46122290.88143474,138559984.03277478,46122294.8225687,138559904.42203525,46122286.94030078,138559946.2176735,46122291.078491434,138559942.2371365,46122290.68437804,0,0,0,0,0
138559946.8339037,46122264.55585302,138559986.7098103,46122267.70419753,138559906.9579971,46122261.4075085,138559948.82769904,46122264.71327024,138559944.84010836,46122264.398435794,0,0,0,0,0
138559948.9143004,46122238.2062256,138559988.84866735,46122240.49671387,138559908.97993347,46122235.91573732,138559950.91101876,46122238.32075001,138559946.91758206,46122238.09170118,0,0,0,0,0
138559950.42654172,46122211.84049391,138559990.40316707,46122213.2077628,138559910.44991636,46122210.47322502,138559952.425373,46122211.90885735,138559948.42771044,46122211.77213047,1,138560158.30499363,46122218.95029214,29,3
138559951.32857397,46122185.466599345,138559991.32678038,46122185.84539296,138559911.33036757,46122185.08780573,138559953.3284843,46122185.48553903,138559949.32866365,46122185.447659664,1,138559693.34014267,46122183.02338054,31,0
138559951.57834384,46122159.09248338,138559991.5726599,46122158.418181896,138559911.58402777,46122159.76678486,138559953.57805964,46122159.0587683,138559949.57862803,46122159.126198456,1,138560065.56214464,46122157.17072416,47,2
138559951.13380817,46122132.726086855,138559991.0965294,46122130.99955473,138559911.17108694,46122134.45261898,138559953.13194424,46122132.63976025,138559949.1356721,46122132.81241346,1,138559695.3723924,46122143.775892444,36,1
138559949.99526668,46122106.37313603,138559989.91284302,46122103.8066017,138559910.07769033,46122108.939670354,138559951.9911455,46122106.244809315,138559947.99938786,46122106.50146274,0,0,0,0,0
138559948.3016479,46122080.03210641,138559988.1772659,46122076.880108826,138559908.4260299,46122083.18410399,138559950.2954288,46122079.874506526,138559946.307867,46122080.18970629,1,138559798.76808038,46122091.85209735,28,2
138559946.22020653,46122053.69999197,138559986.06815678,46122050.21561814,138559906.37225628,46122057.1843658,138559948.21260405,46122053.52577328,138559944.227809,46122053.87421066,1,138560096.64621872,46122040.54648075,49,2
138559943.9181975,46122027.3737867,138559983.75903103,46122023.808960795,138559904.077364,46122030.93861261,138559945.9102392,46122027.195545405,138559941.92615584,46122027.552028,0,0,0,0,0
138559941.56287557,46122001.05048457,138559981.41865635,46121997.656852365,138559901.7070948,46122004.44411677,138559943.5556646,46122000.88080296,138559939.57008654,46122001.22016618,0,0,0,0,0
138559939.32149544,46121974.72707955,138559979.21107855,46121971.75703581,138559899.43191233,46121977.69712329,138559941.3159746,46121974.57857736,138559937.3270163,46121974.875581734,0,0,0,0,0
138559937.36131206,46121948.40056562,138559977.2955585,46121946.10797729,138559897.4270656,46121950.69315394,138559939.3580244,46121948.2859362,138559935.36459973,46121948.515195034,0,0,0,0,0
138559935.84958008,46121922.06793673,138559975.8264357,46121920.70741608,138559895.87272447,46121923.42845739,138559937.84842286,46121921.9999107,138559933.8507373,46121922.13596277,1,138559680.99712563,46121930.741255894,26,2
138559934.9530994,46121895.72619867,138559974.95210356,46121895.44394713,138559894.95409524,46121896.00845022,138559936.9530496,46121895.7120861,138559932.9531492,46121895.74031125,0,0,0,0,0
138559934.7671475,46121869.374206826,138559974.76076165,46121870.08892901,138559894.77353337,46121868.65948464,138559936.7668282,46121869.40994293,138559932.7674668,46121869.33847072,0,0,0,0,0
138559935.23821646,46121843.01466454,138559975.20616597,46121844.61560535,138559895.27026695,46121841.41372373,138559937.23661393,46121843.09471158,138559933.239819,46121842.9346175,1,138560309.9377432,46121858.02348459,32,5
138559936.29423907,46121816.65075502,138559976.2236048,46121819.02683418,138559896.36487335,46121814.27467585,138559938.29070735,46121816.76955897,138559934.2977708,46121816.53195106,1,138559813.51143944,46121809.34431159,50,5
138559937.86314827,46121790.28566158,138559977.74742407,46121793.326145835,138559897.97887248,46121787.24517732,138559939.85736206,46121790.43768579,138559935.86893448,46121790.13363737,0,0,0,0,0
138559939.87287694,46121763.92256746,138559979.71100748,46121767.51747439,138559900.0347464,46121760.32766052,138559941.86478347,46121764.1023128,138559937.88097042,46121763.74282211,0,0,0,0,0
138559942.251358,46121737.56465593,138559982.04678717,46121741.60493034,138559902.45592883,46121733.52438152,138559944.24112946,46121737.76666965,138559940.26158655,46121737.362642206,1,138560115.36147487,46121755.1398496,35,1
138559944.9265244,46121711.21511029,138559984.68507102,46121715.60350065,138559905.16797778,46121706.826719925,138559946.91445172,46121711.4345298,138559942.93859708,46121710.99569077,0,0,0,0,0
138559947.8334991,46121684.87809838,138559987.54941577,46121689.63687579,138559908.11758244,46121680.119320974,138559949.81929493,46121685.11603726,138559945.84770328,46121684.64015951,0,0,0,0,0
138559950.98592114,46121658.56854022,138559990.64320987,46121663.793427944,138559911.3286324,46121653.3436525,138559952.96878558,46121658.82978461,138559949.0030567,46121658.30729584,0,0,0,0,0
138559954.44577685,46121632.307976566,138559994.02480143,46121638.095965244,138559914.86675227,46121626.51998789,138559956.42472807,46121632.597376,138559952.46682563,46121632.018577136,0,0,0,0,0
138559958.27576074,46121606.11804513,138559997.75260344,46121612.566214696,138559918.79891804,46121599.66987556,138559960.24960288,46121606.440453604,138559956.3019186,46121605.795636654,0,0,0,0,0
138559962.53856736,46121580.02038365,138560001.88426965,46121587.22563948,138559923.19286507,46121572.81512782,138559964.5058525,46121580.38064644,138559960.57128224,46121579.66012086,0,0,0,0,0
138559967.2968912,46121554.03662985,138560006.47671533,46121562.09525149,138559928.1170671,46121545.9780082,138559969.2558824,46121554.43956093,138559965.3379,46121553.63369877,1,138559826.2495244,46121525.02559193,40,2
138559972.61342686,46121528.18842144,138560011.58616644,46121537.19539479,138559933.6406873,46121519.181448095,138559974.56206384,46121528.63877011,138559970.6647899,46121527.738072775,0,0,0,0,0
138559978.55086884,46121502.49739618,138560017.26824853,46121512.54550594,138559939.83348915,46121492.449286416,138559980.48673782,46121502.999801666,138559976.61499986,46121501.99499069,1,138559698.81780058,46121429.899803124,38,4
138559985.1719117,46121476.98519181,138560023.57829314,46121488.16328932,138559946.76553023,46121465.80709429,138559987.09223077,46121477.544096686,138559983.2515926,46121476.42628693,1,138560302.02455863,46121569.2044963,42,3
138559992.53874153,46121451.673793636,138560030.5747357,46121464.05374303,138559954.50274736,46121439.293844245,138559994.44054124,46121452.292791106,138559990.63694182,46121451.05479617,1,138559880.33255872,46121415.152942926,42,2
138560000.70200983,46121426.59307516,138560038.30529708,46121440.23099248,138559963.09872258,46121412.955157846,138560002.58217418,46121427.27497103,138559998.82184547,46121425.9111793,0,0,0,0,0
138560009.70091972,46121401.78073868,138560046.8028589,46121416.72885261,138559972.59898055,46121386.832624756,138560011.55601668,46121402.528144374,138560007.84582275,46121401.03333299,0,0,0,0,0
138560019.57418343,46121377.2748223,138560056.0997188,46121393.580810934,138559983.04864806,46121360.96883367,138560021.4004602,46121378.09012173,138560017.74790666,46121376.45952287,0,0,0,0,0
138560030.360513,46121353.11336414,138560066.2284663,46121370.81901088,138559994.4925597,46121335.40771739,138560032.15391067,46121353.998646475,138560028.56711534,46121352.2280818,0,0,0,0,0
138560042.09862068,46121329.33440231,138560077.2222553,46121348.474159166,138560006.97498608,46121310.19464545,138560043.8548024,46121330.29139015,138560040.34243897,46121328.377414465,0,0,0,0,0
138560054.82721856,46121305.97597492,138560089.0928635,46121326.61248569,138560020.56157362,46121285.33946414,138560056.54050082,46121307.00780046,138560053.1139363,46121304.944149375,1,138559878.35914713,46121199.697944425,43,0
138560068.6013657,46121283.10485878,138560101.65309012,46121305.63447289,138560035.54964125,46121260.575244665,138560070.2539519,46121284.231339484,138560066.94877946,46121281.97837807,1,138560360.2828338,46121481.92870331,33,2
138560083.62968183,46121261.05779835,138560114.87580565,46121286.03137932,138560052.383558,46121236.08421738,138560085.19198802,46121262.3064774,138560082.06737563,46121259.8091193,1,138559947.70904323,46121152.42272113,43,3
138560100.20490536,46121240.31942336,138560128.88591745,46121268.201308966,138560071.52389327,46121212.43753776,138560101.63895598,46121241.71351764,138560098.77085474,46121238.92532908,1,138560351.88078657,46121484.98296952,26,4
138560118.62063578,46121221.3758772,138560143.81531996,46121252.44399411,138560093.4259516,46121190.30776029,138560119.88037,46121222.929283045,138560117.36090156,46121219.82247136,0,0,0,0,0
138560139.16788366,46121204.71308998,138560160.0844788,46121238.808486275,138560118.25128853,46121170.617693685,138560140.2137134,46121206.41785979,138560138.12205392,46121203.00832017,1,138560197.73435,46121300.18019961,26,2
138560161.8570927,46121190.79387945,138560178.04021543,46121227.374018036,138560145.67396998,46121154.21374086,138560162.66624886,46121192.62288638,138560161.04793656,46121188.96487252,1,138560094.6971334,46121038.98630433,41,4
138560186.17055875,46121180.03755593,138560197.07486382,46121218.522567704,138560175.26625368,46121141.55254416,138560186.715774,46121181.96180652,138560185.6253435,46121178.113305345,1,138560217.79304346,46121291.644090064,27,1
138560211.5344001,46121172.85099027,138560217.189648,46121212.44919947,138560205.8791522,46121133.25278108,138560211.8171625,46121174.830900736,138560211.2516377,46121170.87107981,0,0,0,0,0
138560237.5212288,46121169.13966187,138560239.23670867,46121209.10285905,138560235.8057489,46121129.17646469,138560237.6070028,46121171.13782173,138560237.4354548,46121167.141502015,1,138560246.05574122,46121367.95656784,26,0
138560263.93838468,46121168.005666025,138560263.22899583,46121207.99937512,138560264.64777353,46121128.01195693,138560263.90291524,46121170.00535148,138560263.97385412,46121166.00598057,0,0,0,0,0
138560290.6143222,46121168.47883076,138560288.93190908,46121208.44343368,138560292.2967353,46121128.514227845,138560290.53020152,46121170.47706091,138560290.69844285,46121166.48060062,1,138560282.4125583,46121363.30626997,44,5
138560317.3796963,46121169.605588265,138560315.42788684,46121209.557940386,138560319.33150578,46121129.65323614,138560317.28210583,46121171.60320587,138560317.4772868,46121167.60797066,1,138560327.96826267,46120952.86407802,29,0
138560344.12877288,46121170.912372425,138560341.80295706,46121210.84469744,138560346.4545887,46121130.98004741,138560344.0124821,46121172.90898868,138560344.24506366,46121168.91575617,0,0,0,0,0
138560370.82761866,46121172.46741831,138560367.97887,46121212.365847245,138560373.6763673,46121132.56898938,138560370.68518123,46121174.46233976,138560370.9700561,46121170.47249687,0,0,0,0,0
138560397.44614613,46121174.36798173,138560393.92385358,46121214.21259812,138560400.96843868,46121134.52336534,138560397.2700315,46121176.36021255,138560397.62226075,46121172.375750914,0,0,0,0,0
138560423.95426795,46121176.711318634,138560419.60608822,46121216.47428297,138560428.30244768,46121136.9483543,138560423.73685896,46121178.699466854,138560424.17167693,46121174.723170415,1,138560461.78343168,46120830.773528896,28,4
138560450.3218966,46121179.59468487,138560444.99414745,46121219.23828573,138560455.64964578,46121139.95108401,138560450.05550915,46121181.57686491,138560450.58828408,46121177.612504825,1,138560420.61969504,46121400.60775965,32,2
138560476.51894486,46121183.11533634,138560470.05756912,46121222.590019666,138560482.9803206,46121143.64065302,138560476.19587606,46121185.08907051,138560476.84201366,46121181.14160218,1,138560493.15698737,46121081.46802678,47,1
138560502.5153252,46121187.37052896,138560494.7675574,46121226.61300714,138560510.26309296,46121148.128050774,138560502.1279368,46121189.33265287,138560502.90271357,46121185.40840505,0,0,0,0,0
138560528.28095016,46121192.45751858,138560519.09780234,46121231.38912266,138560537.46409798,46121153.5259145,138560527.82179278,46121194.40409878,138560528.74010754,46121190.510938376,1,138560580.62489268,46120970.547375314,40,0
138560553.7857324,46121198.473561086,138560543.02537146,46121236.99906735,138560564.5460933,46121159.94805482,138560553.24771434,46121200.3998364,138560554.32375044,46121196.54728577,0,0,0,0,0
138560578.9995845,46121205.515912384,138560566.54244018,46121243.52669448,138560591.45672882,46121167.50513029,138560578.37672728,46121207.41645149,138560579.6224417,46121203.615373276,0,0,0,0,0
138560603.89420503,46121213.67454169,138560589.8098789,46121251.11291448,138560617.97853118,46121176.2361689,138560603.18998873,46121215.54646033,138560604.59842134,46121211.80262305,1,138560517.2755993,46121443.92053436,31,4
138560628.4705239,46121222.9201596,138560612.97192565,46121259.79553692,138560643.96912214,46121186.04478228,138560627.69559398,46121224.763928466,138560629.2454538,46121221.076390736,0,0,0,0,0
138560652.75332835,46121233.12614142,138560636.04949728,46121269.47145786,138560669.45715943,46121196.78082498,138560651.9181368,46121234.943407245,138560653.5885199,46121231.3088756,0,0,0,0,0
138560676.76810333,46121244.16301726,138560659.05819228,46121280.02886523,138560694.47801438,46121208.29716928,138560675.8826078,46121245.956309654,138560677.65359887,46121242.36972486,1,138560749.37873858,46121097.11304055,31,2
138560700.5403336,46121255.90131725,138560682.01332802,46121291.3519881,138560719.06733918,46121220.45064641,138560699.61398333,46121257.6738508,138560701.46668386,46121254.12878371,0,0,0,0,0
138560724.09550387,46121268.2115715,138560704.93104282,46121303.321732886,138560743.2599649,46121233.10141011,138560723.13728082,46121269.96707957,138560725.0537269,46121266.45606343,0,0,0,0,0
138560747.45909908,46121280.9643101,138560727.81604117,46121315.80896932,138560767.102157,46121246.119650885,138560746.47694618,46121282.706543066,138560748.441252,46121279.22207714,0,0,0,0,0
138560770.65548512,46121294.04086084,138560750.6109004,46121328.65609771,138560790.70006984,46121259.42562397,138560769.65325588,46121295.77162268,138560771.65771437,46121292.310099,0,0,0,0,0
138560793.70239198,46121307.38659292,138560773.3037454,46121341.79437135,138560814.10103858,46121272.97881448,138560792.68245965,46121309.106981836,138560794.7223243,46121305.666204,1,138560665.19091836,46121524.15559704,46,4
138560816.6151126,46121320.97039612,138560795.90900716,46121355.19403119,138560837.32121804,46121286.74676105,138560815.57980734,46121322.68157787,138560817.65041786,46121319.259214364,1,138560870.9686394,46121231.13335406,32,4
138560839.40893596,46121334.76119622,138560818.44121337,46121368.82517439,138560860.37665856,46121300.697218046,138560838.36054984,46121336.46439513,138560840.4573221,46121333.05799731,0,0,0,0,0
138560862.0991513,46121348.727919035,138560840.9149718,46121382.6577074,138560883.28333083,46121314.79813067,138560861.03994232,46121350.42440845,138560863.1583603,46121347.03142962,0,0,0,0,0
138560884.7010477,46121362.8394904,138560863.34498993,46121396.66135903,138560906.05710545,46121329.01762177,138560883.6332448,46121364.53058383,138560885.76885056,46121361.14839697,0,0,0,0,0
138560907.2299142,46121377.064836115,138560885.7460904,46121410.805691406,138560928.71373796,46121343.32398082,138560906.155723,46121378.75187888,138560908.30410537,46121375.37779335,0,0,0,0,0
138560929.70103994,46121391.372882,138560908.13322338,46121425.06010938,138560951.2688565,46121357.685654625,138560928.6226491,46121393.05724337,138560930.77943078,46121389.68852063,1,138560842.35138285,46121527.80615289,43,2
138560952.12971413,46121405.732553855,138560930.52147532,46121439.39386718,138560973.73795295,46121372.07124053,138560951.0493022,46121407.41561952,138560953.21012607,46121404.04948819,1,138561089.34203067,46121191.983214244,36,0
138560974.53122577,46121420.112777494,138560952.92607537,46121453.77607318,138560996.13637617,46121386.44948181,138560973.45096827,46121421.79594228,138560975.61148328,46121418.42961271,0,0,0,0,0
138560996.92086402,46121434.48247873,138560975.36239874,46121468.17569132,138561018.4793293,46121400.78926614,138560995.84294075,46121436.16713936,138560997.99878728,46121432.7978181,1,138561187.71328172,46121136.29754727,28,5
138561019.313918,46121448.8105834,138560997.84596726,46121482.56154028,138561040.78186873,46121415.05962651,138561018.24052045,46121450.498131245,138561020.38731554,46121447.12303555,0,0,0,0,0
138561041.72567677,46121463.066017255,138561020.3924471,46121496.9022894,138561063.05890644,46121429.22974511,138561040.6590153,46121464.757830866,138561042.79233825,46121461.374203645,0,0,0,0,0
138561064.1714295,46121477.21770618,138561043.01764435,46121511.16645245,138561085.32521468,46121443.26895991,138561063.11374027,46121478.9151435,138561065.22911876,46121475.520268865,0,0,0,0,0
138561086.6664653,46121491.23457593,138561065.73749602,46121525.32237792,138561107.5954346,46121457.146773934,138561085.62001684,46121492.93896603,138561087.71291378,46121489.530185826,1,138561196.02032986,46121313.125810534,31,3
138561109.22607324,46121505.08555234,138561088.5680593,46121539.33823778,138561129.88408718,46121470.83286691,138561108.19317254,46121506.798186615,138561110.25897393,46121503.37291807,1,138560950.67581615,46121767.97491306,49,2
138561131.86554247,46121518.73956123,138561111.5254956,46121553.182013124,138561152.20558935,46121484.297109336,138561130.84854013,46121520.461683825,138561132.88254482,46121517.017438635,0,0,0,0,0
138561154.60016206,46121532.1655284,138561134.6260512,46121566.821478754,138561174.57427293,46121497.50957805,138561153.60145652,46121533.89832592,138561155.5988676,46121530.43273088,0,0,0,0,0
138561177.4452212,46121545.33237967,138561157.8860327,46121580.22418596,138561197.00440967,46121510.44057338,138561176.46726176,46121547.07696998,138561178.4231806,46121543.58778936,0,0,0,0,0
138561200.41600895,46121558.20904084,138561181.32177737,46121593.357445076,138561219.51024053,46121523.06063661,138561199.46129736,46121559.966461055,138561201.37072054,46121556.45162063,1,138561037.63768473,46121857.84918696,48,0
138561223.5278144,46121570.764437735,138561204.94961783,46121606.1883084,138561242.10601094,46121535.34056707,138561222.59890455,46121572.53563127,138561224.45672423,46121568.9932442,1,138561310.84533814,46121404.27224559,48,5
138561246.79592666,46121582.96749615,138561228.7858409,46121618.68355431,138561264.80601242,46121547.25143799,138561245.89542237,46121584.75329906,138561247.69643095,46121581.18169324,1,138561190.06415647,46121695.47307935,45,4
138561270.2356349,46121594.78714192,138561252.84664002,46121630.80967455,138561287.62462977,46121558.764609285,138561269.36618516,46121596.58826855,138561271.10508463,46121592.98601529,0,0,0,0,0
138561293.86222818,46121606.19230085,138561277.1480621,46121642.53286568,138561310.57639426,46121569.85173602,138561293.0265199,46121608.00932909,138561294.69793648,46121604.37527261,0,0,0,0,0
138561317.6909957,46121617.151898734,138561301.70594853,46121653.81902662,138561333.67604285,46121580.48477085,138561316.89174333,46121618.98525513,138561318.49024805,46121615.31854234,0,0,0,0,0
138561341.73722643,46121627.63486139,138561326.535872,46121664.63376439,138561356.93858084,46121590.63595838,138561340.9771587,46121629.48480654,138561342.49729416,46121625.78491624,0,0,0,0,0
138561366.01620957,46121637.61011465,138561351.65307048,46121674.94240945,138561380.37934867,46121600.27781985,138561365.2980526,46121639.476729386,138561366.73436654,46121635.74349991,0,0,0,0,0
138561390.54323426,46121647.046584316,138561377.0723799,46121684.71004251,138561404.01408863,46121609.383126125,138561389.86969155,46121648.92975722,138561391.21677697,46121645.16341141,1,138561279.74545717,46121956.828527935,42,5
138561415.33358955,46121655.91319619,138561402.80835354,46121693.90159524,138561427.85882556,46121617.92479714,138561414.70732775,46121657.81261615,138561415.95985135,46121654.013776235,1,138561537.76777163,46121284.57659543,36,5
138561440.4025606,46121664.17874006,138561428.99716476,46121702.51823596,138561451.80795643,46121625.839244165,138561439.8322908,46121666.09571486,138561440.97283038,46121662.261765264,0,0,0,0,0
138561465.7628007,46121671.72301184,138561455.99574292,46121710.51224466,138561475.52985847,46121632.933779016,138561465.2744478,46121673.66247348,138561466.2511536,46121669.783550195,1,138561523.38844153,46121442.86653821,41,3
138561491.41979465,46121678.183395915,138561483.89353734,46121717.468958795,138561498.94605196,46121638.897833034,138561491.0434818,46121680.14767406,138561491.7961075,46121676.21911777,0,0,0,0,0
138561517.37781817,46121683.15638726,138561512.71522287,46121722.883710414,138561522.04041347,46121643.42906411,138561517.1446884,46121685.14275342,138561517.61094794,46121681.1700211,0,0,0,0,0
138561543.6409007,46121686.23875263,138561542.3265794,46121726.217153795,138561544.955222,46121646.26035147,138561543.57518464,46121688.237672694,138561543.70661676,46121684.23983257,1,138561537.23358434,46121881.1334583,29,2
138561570.13823587,46121687.10987332,138561572.3437034,46121727.04902595,138561567.93276834,46121647.17072068,138561570.24850923,46121689.10683095,138561570.0279625,46121685.11291569,0,0,0,0,0
138561596.6192598,46121685.64757294,138561602.49458897,46121725.2137265,138561590.74393064,46121646.081419386,138561596.91302627,46121687.62588062,138561596.32549334,46121683.66926526,0,0,0,0,0
138561622.80697224,46121681.75885956,138561632.4725436,46121720.57350538,138561613.14140087,46121642.94421374,138561623.2902508,46121683.69959185,138561622.32369366,46121679.81812727,1,138561536.05846933,46121333.3974133,25,3
138561648.43923092,46121675.375948675,138561661.59786287,46121713.14962212,138561635.28059897,46121637.60227523,138561649.09716251,46121677.264632344,138561647.78129932,46121673.487265006,1,138561764.23519203,46122007.78427497,29,3
138561673.40088895,46121666.68044091,138561689.5228957,46121703.28755632,138561657.2788822,46121630.0733255,138561674.2069893,46121668.51079668,138561672.5947886,46121664.85008514,1,138561585.9390024,46121468.08683981,35,0
138561697.66069376,46121655.996268384,138561716.24839818,46121691.41515098,138561679.07298934,46121620.57738579,138561698.59007898,46121657.76721251,138561696.73130855,46121654.22532426,0,0,0,0,0
138561721.18837294,46121643.64902549,138561741.81956178,46121677.917875014,138561700.5571841,46121609.38017597,138561722.21993238,46121645.36246797,138561720.1568135,46121641.93558302,0,0,0,0,0
138561743.95101875,46121629.9450217,138561766.4414797,46121663.02340082,138561721.4605578,46121596.86664257,138561745.0755418,46121631.598940656,138561742.8264957,46121628.29110274,0,0,0,0,0
138561765.89326248,46121615.02617776,138561790.1664842,46121646.819427155,138561741.62004074,46121583.23292836,138561767.10692355,46121616.61584023,138561764.6796014,46121613.43651529,0,0,0,0,0
138561786.94836774,46121598.951216936,138561812.93066606,46121629.36371722,138561760.96606943,46121568.53871665,138561788.24748266,46121600.47184195,138561785.64925283,46121597.43059192,1,138561997.40498418,46121845.29246926,48,2
138561807.04950982,46121581.77821685,138561834.66845736,46121610.71251722,138561779.4305623,46121552.843916476,138561808.4304572,46121583.224931866,138561805.66856244,46121580.33150183,1,138561681.3832986,46121450.12715017,45,3
138561826.1298642,46121563.5652551,138561855.29753867,46121590.9376274,138561796.9621897,46121536.1928828,138561827.5882479,46121564.93387371,138561824.67148048,46121562.19663648,0,0,0,0,0
138561844.1400941,46121544.37376823,138561874.67515194,46121570.211923,138561813.60503626,46121518.53561346,138561845.666847,46121545.66567597,138561842.6133412,46121543.0818605,0,0,0,0,0
138561861.13813406,46121524.285796076,138561892.83454415,46121548.68533681,138561829.44172397,46121499.88625534,138561862.72295457,46121525.50577311,138561859.55331355,46121523.06581904,1,138561988.71618462,46121622.493947536,35,0
138561877.2225701,46121503.39118639,138561909.89102575,46121526.473040834,138561844.55411443,46121480.30933194,138561878.85599288,46121504.54527911,138561875.5891473,46121502.237093665,0,0,0,0,0
